28	18	機能
1	1	辨證論
96	60	展示
876	325	可能
8	7	失誤
11	11	列舉
57	41	實用
441	231	各種
178	80	規則
20	19	他還
50	44	賦予
819	250	自由
5	5	新意
487	126	義
46	36	依舊
14	13	尚存
18	17	但後來
1	1	開始認
24	18	因果
10	7	決定論
29	24	就此
1	1	從費
49	37	出發
80	40	學說
6	5	客體
92	64	相反
5	5	實則
148	108	同一
82	55	絕對
199	113	階段
4	4	萬事
26	23	根源
690	202	藝術
11	8	直觀
1	1	並系
3	3	統地
34	29	闡述
25	22	並被
4	1	爾主義
80	59	角度
49	22	凡是
56	47	合理
138	97	整體
3	2	爾認
122	81	放棄
143	84	分裂
799	321	把
236	158	以前
1138	417	成
89	51	理想
36	22	必然
4	3	統一性
253	129	性
2	1	之時代
67	52	超越
69	43	物
152	109	具體
2	1	所認
321	202	非
102	67	脫離
56	37	對立
4	3	立統
24	18	綜
14	11	合在一起
3	2	最真實
4	3	不包
1233	358	達
2	1	思維到
7	5	再到
505	237	完成
2	1	統一論
260	147	現象
21	19	還將
28	22	倫理
3	2	學劃
2	1	歸到
57	47	中葉
1	1	哲學階段
796	195	工業
13	10	幾近
2	2	有叔
4	2	本華
57	33	意志
4	1	新康德
21	13	克思主義
17	7	現象學
4	4	歸為
17	12	歐陸
227	106	風格
9	9	迥異
35	29	典範
9	9	哲學上
108	75	主流
6	4	弗雷格
36	25	素
32	9	維特
8	3	根斯坦
2	1	胡塞爾
6	5	以海
16	9	德格
155	115	由此
27	26	了解
1	1	釋學
406	237	以下
41	38	幾種
24	15	潮流
29	25	歷程
1	1	爾主義在
12	11	中歐
156	81	歡迎
3	2	隱約
1058	361	出現
2444	372	地區
3549	449	美國
126	78	影響力
521	248	發
1	1	布拉德利
1	1	觀念論
395	130	氣候
206	130	有所
98	60	修正
1019	358	但是
2	1	懷特海
240	128	體系
252	160	全部
69	49	論述
400	209	必須
117	66	改造
9	9	這之
111	82	末期
274	152	初期
33	20	克思
16	8	恩格斯
12	8	辯證
26	12	唯物
128	88	觀
11	8	克思列
16	11	寧主義
762	300	此外
1	1	克思主義在
28	18	英美
47	27	新生
52	36	革新
7	5	霍克
5	4	海默
3	3	阿多諾
4	4	法蘭克福學
279	165	聯
2	2	會理論
6	3	薩特
308	153	不少
7	5	法國學者
2	1	主義的馬克思主義
21	17	人道
12	10	主義運動
13	13	甚大
79	57	轉變
10	10	思路
25	12	實證
10	7	主義和
1	1	轉而去
5	5	科學史
1246	266	法國
5	5	當他們
1	1	克思主義時
43	39	衝擊
166	119	明顯
1	1	則出
1	1	現與克
4	4	勞德
5	5	李維
2	2	相關聯
5	5	福柯
88	49	德里
1	1	主義是種
6	5	哲學觀
1	1	笛卡爾到
3	3	這股
32	23	浪潮
115	66	傾向
520	225	逐漸
22	17	上半
73	49	葉
1	1	蘇格蘭常識
92	71	普及
1	1	英國摩爾
1	1	初美國
1	1	新實
562	267	得到
48	23	米爾
5	4	格拉姆
5	4	科學性
330	164	流行
17	14	摩根
5	3	布倫塔諾
1	1	邁農
87	65	努力
373	181	取得
36	23	摩爾
278	114	發動
539	275	將
1194	419	進行
327	190	重新
74	51	二戰
41	33	分化
229	145	多個
43	24	派系
6	5	其本質
33	28	相差
9	9	無幾
273	144	集中
5	5	上來
1020	320	使
1	1	卡爾主義進
1	1	激進化
215	94	海
3	3	便產生
1	1	學運動
2	1	新托馬斯主義
266	128	父親
11	5	梅西耶
225	94	d
444	110	é
4	3	sir
24	21	joseph
1	1	mercier
20	18	旦
11	6	jacques
1	1	maritain
4	3	逐步形成
202	121	多種
457	231	第三
121	56	提倡
30	21	新型
4	4	本體論
33	19	終極
1	1	在費
192	8	尼采
304	107	權力
116	74	徹底
547	159	改革
691	310	所有
1	1	將其大膽
370	99	心理
31	29	概括
14	11	達爾文
19	16	進化論
1	1	讓斯賓
36	21	格勒
1	1	哲學表達
1	1	柏格森
555	230	提供
118	80	促進
291	166	作用
22	20	一戰
11	5	舍勒
1	1	普萊斯納
1	1	蓋倫
358	193	採用
3	2	哲學人
125	18	類學
2	2	上列
286	140	觀點
1	1	桑塔亞
16	10	杜威
1	1	爾主義進行
279	137	行動
161	81	利益
296	163	目的
119	85	考慮
279	111	信仰
3	3	跳躍
31	27	關聯
5	4	雅斯
1	1	培也
1	1	齊克果
6	5	主體性
1	1	主義進行
3	3	加繆
98	54	衍生
31	24	塑造
1	1	本質性
7	5	解釋學
139	88	從此
19	16	和文
24	21	三者
40	36	緊密
1	1	如伽
1	1	達默爾
31	24	詮釋
3	2	學哲學
17	7	卡西
24	19	伊曼
9	8	努爾
35	21	變體
345	117	發行
9	8	派別
654	208	出版
1	1	爾承認
74	53	理念
1	1	應伴
1665	280	技術
168	96	髮
21	19	展
578	122	蘇聯
147	111	完整
251	154	一部分
830	78	毛澤東
1	1	寧主義等
2	2	主義產生
6	5	美國成
30	26	思潮
73	55	區分
158	83	任務
6	5	索倫
3	3	奧貝
3	2	克爾凱
2	2	郭爾
8	5	主義是
11	10	非理性
239	140	們
144	102	巨大
19	17	不僅僅
1	1	思維主體
201	122	行
45	24	個體
1	1	主義強
1	1	調個
70	50	自主
32	19	主觀
3	3	主義中
17	16	特徵是
7	7	這個術語
1	1	郭爾認
5	5	人應
28	21	熱情
4	4	深思
2	2	利他
2	2	反現
12	9	實主義
24	15	儒家思想
2	2	享樂主義
2	2	非現
84	60	正確
8	7	悲觀
12	12	樂觀
6	4	佛家
2	2	至公
1	1	舊教
9	7	抗辯
112	57	新教
127	66	自我
2	2	唯美
51	38	客觀
8	8	功利
32	20	交叉
154	74	生態
528	216	環境
1	1	元倫理學
532	128	化學
2019	311	經濟
508	210	地理
1	1	行為學
48	25	神學
68	48	腳
661	600	外部
309	285	連結
8	5	倪
527	176	樑
40	32	康
1	1	哲學何
1	1	何為
56	39	定位
1	1	玄思
565	173	文學
15	14	隨意
43	21	史學
1261	200	我
1398	269	陳
3	1	嘉映
1	1	窮理
1	1	高宣揚
5	4	論題
4	2	張汝倫
7	6	出路
10	7	無用
14	13	之用
127	106	閱讀
38	22	艾倫
4	3	布洛克
1	1	woodings
2	2	cumming
27	14	eds
6	2	fontana
2	2	thinkers
29	14	series
3	2	originals
1	1	hammersmith
1	1	eng
3	3	cop
1	1	xxv
8	5	oliver
1	1	stallybrass
1	1	jt
7	4	harper
116	38	york
6	6	row
1	1	xix
36	24	first
7	7	published
15	8	england
13	11	under
9	8	title
1	1	julia
1	1	didier
1	1	dictionnaire
296	97	de
121	52	la
3	3	philosophie
1	1	responsible
1	1	ditorial
1	1	emmanuel
1	1	waresquiel
1	1	secretariat
112	64	r
1	1	daction
1	1	joelle
1	1	narjollet
4	4	rev
44	13	paris
2	2	larousse
1	1	xvi
1	1	ill
1	1	reese
6	4	religion
8	6	eastern
28	18	western
4	4	atlantic
3	3	highlands
3	3	humanities
20	12	iv
15	15	入門
1	1	appiah
1	1	kwame
23	14	anthony
4	4	thinking
63	42	it
9	8	through
1	1	blumenau
5	4	ralph
10	9	living
8	6	craig
27	22	edward
9	5	very
27	14	short
1	1	curley
7	3	edwin
2	2	spinoza
11	6	reader
19	9	princeton
1	1	durant
20	16	will
19	9	story
6	5	lives
2	2	opinions
7	7	greatest
6	1	philosophers
6	4	pocket
4	4	harrison
1	1	barbet
1	1	mastering
3	2	higgins
4	4	kathleen
8	6	solomon
56	37	robert
11	10	now
9	7	magazine
8	7	russell
11	7	bertrand
4	4	problems
3	3	sinclair
1	1	alistair
1	1	sober
4	4	elliott
15	8	core
8	7	questions
88	57	with
4	3	readings
8	6	upper
1	1	saddle
23	19	river
9	6	prentice
37	29	hall
26	20	big
1	1	warburton
2	2	nigel
1	1	basics
13	7	think
304	142	for
2	2	everyone
1	1	lively
1	1	accessible
10	9	articles
5	5	written
202	70	by
44	12	pre
1	1	eminent
23	15	their
4	4	fields
3	3	broad
1	1	audience
68	35	free
44	33	are
5	4	gerald
1	1	rochelle
3	3	doing
34	24	專題
99	79	介紹
4	2	copleston
5	4	frederick
11	8	russia
2	2	herzen
27	3	lenin
1	1	berdyaev
1	1	critchley
16	14	simon
2	2	continental
7	7	hamilton
2	2	sue
13	7	indian
2	2	harwood
4	4	sterling
22	17	business
101	57	as
2	2	ethical
1	1	usual
2	2	belmont
36	28	ca
3	3	wadsworth
68	35	co
65	36	www
1	1	sterlingharwood
111	72	com
1	1	imbo
11	10	samuel
1	1	oluoch
11	10	african
14	8	knight
2	2	kelvin
2	2	aristotelian
6	5	ethics
30	20	politics
28	4	aristotle
2	2	macintyre
1	1	kupperman
5	5	joel
15	12	classic
7	6	asian
30	27	guide
4	3	essential
3	3	texts
3	1	leaman
6	6	brief
4	2	islamic
19	14	lee
6	6	joe
4	4	powell
8	8	jim
1	1	beginners
1	1	nagel
79	27	thomas
5	5	does
56	37	all
2	2	mean
1	1	scruton
8	8	roger
4	4	smart
1	1	ninian
2	1	philosophies
1	1	tarnas
50	38	richard
4	4	passion
13	10	mind
11	10	understanding
39	26	that
16	12	have
1	1	shaped
16	15	our
15	14	view
26	11	選集
2	1	classics
27	10	vols
50	28	nd
24	17	louis
2	1	pojman
104	53	th
24	16	century
40	25	vol
14	3	bacon
3	3	mill
17	14	arthur
28	18	european
1	1	descartes
10	2	nietzsche
1	1	monroe
1	1	beardsley
4	4	analytic
1	1	baillie
1	1	existentialism
69	24	basic
11	4	writings
33	23	charles
1	1	guignon
2	1	derk
1	1	pereboom
2	1	phenomenology
1	1	dermot
1	1	moran
4	4	timothy
1	1	mooney
2	2	medieval
14	8	philosophical
19	4	edited
4	4	muhammad
10	8	ali
1	1	khalidi
39	22	book
2	1	sarvepalli
3	2	radhakrishnan
5	4	moore
54	30	chinese
2	1	榮捷
6	4	kim
11	9	ernest
1	1	sosa
13	6	metaphysics
5	4	anthology
13	5	blackwell
2	1	anthologies
17	8	ltd
11	11	handbook
5	4	kane
2	1	husserl
1	1	donn
1	1	welton
1	1	transcendental
6	4	indiana
1	1	cottingham
1	1	malden
44	25	ma
1	1	pub
17	10	print
12	8	companion
2	2	ted
1	1	honderich
59	21	cambridge
1	1	audi
11	8	routledge
3	3	luciano
1	1	floridi
2	2	subscription
49	31	or
2	2	abridgement
55	41	paul
2	2	edwards
2	2	ninth
2	2	supplemental
40	18	volume
1	1	appeared
70	50	international
10	8	directory
6	3	charlottesville
8	6	documentation
115	58	american
1	1	marenbon
17	13	jones
8	7	italian
2	2	eugenio
1	1	garin
2	2	giorgio
1	1	pinton
4	4	leon
1	1	pompa
5	4	encyclopaedia
25	14	karl
2	2	potter
73	40	et
88	46	al
33	21	out
1	1	surendranath
1	1	dasgupta
1	1	fung
13	9	yu
2	2	lan
1	1	bodde
1	1	instructions
5	5	practical
25	18	other
19	9	neo
1	1	confucian
10	8	wang
9	7	yang
4	4	ming
14	13	antonio
3	2	cua
1	1	ingrid
5	5	fischer
1	1	schreiber
14	9	franz
1	1	ehrhard
5	5	kurt
1	1	friedrichs
9	8	brian
4	4	carr
1	1	indira
1	1	mahalingam
1	1	sanskrit
5	5	terms
3	3	defined
1	1	grimes
1	1	seyyed
1	1	hossein
1	1	nasr
6	6	jewish
18	16	daniel
22	19	frank
21	11	russian
3	2	tenth
5	3	twentieth
6	6	centuries
1	1	valerii
1	1	aleksandrovich
1	1	kuvakin
1	1	ayer
4	3	quotations
26	21	reference
1	1	basil
2	2	blackburn
1	1	mauter
8	6	penguin
80	28	london
1	1	runes
66	39	library
28	21	inc
38	6	angeles
2	2	collins
1	1	perennial
1	1	bunnin
1	1	companions
2	2	hoffman
1	1	guidebook
1	1	popkin
10	7	columbia
11	11	最廣泛
56	47	單一
19	15	書面
9	6	詞根
1	1	literatura
1	1	litteratura
2	2	littera
9	6	letter
1	1	handwriting
17	11	指代
18	15	口頭
1	1	根據長
177	82	篇
715	309	小
9	7	中篇
134	70	小說
32	17	短篇
295	108	類型
296	147	分類
6	4	韻文
78	36	散文
53	26	劇本
198	132	表現
85	63	配合
26	24	很難
79	55	達成
302	125	網絡
1	1	文學並
344	197	一定
23	19	展現
11	8	抒發
62	37	情緒
1	1	感觸
56	42	藉由
53	43	嘗試
534	204	標準
593	273	能
138	100	幫助
421	165	作家
43	25	讀者
27	24	感受
285	130	女性
143	87	興起
28	15	文學史
212	87	埃及
237	74	王國
6	5	若將
1	1	文學定
14	11	義為
5	3	文類
140	87	讚
65	37	詩
28	22	祈禱
2	2	文及
236	120	故事
235	155	幾乎
2	2	以詩
76	50	寫成
1	1	poetic
1	1	devices
123	56	詩歌
11	7	韻律
86	57	不明
96	53	已知
62	52	一篇
5	3	蘇美人
335	136	創作
2	2	吉爾伽
2	2	美什史詩
147	74	英雄
23	19	友誼
87	55	損失
9	9	追逐
6	5	永生
142	84	紀錄
10	7	寫實
18	15	虛構
2	2	描繪出
26	19	主角
75	52	動作
1	1	及言語
390	144	作者
682	245	寫
3	3	作風格
1	1	含義等
48	30	情節
3	3	娛樂性
3	3	社學
150	78	資訊
104	79	規範
98	78	演變
539	270	甚至
1	1	可助
1	1	瞭解現
764	191	今
575	254	因為
108	67	常常
203	151	引用
120	66	神話
1	1	典藉
682	565	文獻
491	332	資料
1	1	拜倫勳
3	3	爵
2	1	childe
5	4	harold
2	2	pilgrimage
2	2	canto
168	99	提到
15	8	西班牙文
25	21	法文
183	116	容易
70	46	一代
6	6	流傳到
12	12	下一代
138	95	留下
1	1	資訊會
141	99	越來
54	38	提
95	62	昇
1	1	以後人們
87	54	像是
9	9	古中國
126	57	波斯
1	1	時及
1	1	希臘羅馬
20	18	就算
29	17	敘事
279	171	還是
7	7	教誨
16	13	梵語
7	6	五卷
688	252	書
2	2	奧維德
3	2	變形記
263	91	戲劇
34	26	諷刺
4	3	受眾
2	2	變多
15	13	有類
1	1	似性質
51	30	抒情
2	2	貴族圈
185	81	特性
170	66	歌曲
126	70	貴族
73	53	收集
75	41	浪漫
37	29	異常
36	24	特質
1	1	綻
89	70	放
1	1	象徵主
42	31	擡
104	49	頭
68	52	探索
196	89	角色
547	169	中文
24	22	很長
141	99	一段
9	7	周時
52	28	詩經
19	18	著重
4	3	史學史
7	4	軍事學
616	155	農業
1	1	瞭造
3	3	紙術
14	8	雕版
81	46	印刷
532	179	軍事
2	2	學書籍
1	1	如孫子
114	24	兵法
326	96	春秋
29	20	戰國時
1	1	文學則
143	52	尚書
15	11	戰國策
324	48	史記
102	70	延續
79	64	下來
70	61	詳細
24	10	離騷
182	71	唐代
7	5	律詩
1	1	來詩
124	46	唐
97	58	明清
504	217	峯
38	33	不應
7	7	講求
380	214	應
20	16	充實
1	1	表達及
74	36	情感
126	83	推動
31	21	白話
233	78	民國
11	8	武俠
9	8	風靡
12	11	海內外
52	26	最受
27	16	通俗
1075	242	中華
2225	335	人民
1909	301	共和
33	29	國時期
187	54	文化大革命
28	21	反思
3	3	文學及
9	7	傷痕
48	35	一批
1	1	文詩人
158	85	網路
1	1	文學興起
15	13	受歡
29	26	迎
415	174	商業
914	183	中華民國
58	41	撤退
7042	519	臺
10	7	灣後
61	34	抗戰
141	112	背景
25	16	反共
1	1	以瓊瑤
4	4	言情
2	2	始行
11	9	鄉土
315	96	鄉
1	1	土寫
1	1	實文學
2	1	文學類
127	90	別
1	1	按載
2	2	體分
5	5	三大類
3	3	按時間
9	7	現代文學
1	1	當代文學
252	137	按
107	70	地域
165	88	外國
358	180	等等
2	2	按年齡
2	2	有兒
4	4	童文學
30	23	青少年
6	6	青壯
3	3	體及
3	2	容分
14	13	典雅
1	1	雅文學
3	3	純文學
12	9	嚴肅
1	1	俗文學
63	49	大眾
1	1	按內
4	3	史傳
6	6	紀實
16	13	奇幻
66	39	報導
3	2	主義文學
30	18	體裁
1	1	文學分
1	1	文又分
91	66	並稱
248	109	四大
2	2	紀堯姆
2	2	阿波利奈
1	1	圖象詩
1	1	這是詩
87	56	悠久
7	7	總集
1	1	詩離
1	1	騷以
73	28	漢代
12	7	樂府
26	24	唐宋
15	11	格律
30	12	唐末
13	6	元曲
142	28	五四
425	213	以來
5	5	新詩
64	39	歷代
188	91	民間
5	5	歌謠
7	6	敘事詩
278	95	發達
41	36	晚
214	151	很大
8	7	但丁
6	6	神曲
102	13	歌德
15	6	浮士德
2	2	賦是
1	1	半詩
1	1	半文
10	6	文體
1	1	韻文相
3	3	代有
13	11	名作
1	1	對後代產生
54	41	深遠
1	1	文是
133	82	針對
109	60	需求
43	26	公告
80	46	廣告
7	6	文言文
3	2	常指
3	2	八股文
10	8	隨筆
13	13	兼有
13	10	議論
211	140	兩種
28	23	筆記
8	7	遊記
87	67	古老
121	62	舞
211	102	表演
43	22	京劇
73	29	崑
1	1	劇都屬
112	76	部份
344	60	歌劇
105	18	音樂劇
89	29	悲劇
109	50	喜劇
4	2	悲喜
2	2	劇等
4	4	敘事性
49	23	地表
2	2	現社會
544	247	生活
461	162	記載
166	22	莊子
1	1	飾小說
1	1	幹縣
172	94	令
2	2	大達
165	104	遠
108	42	矣
3	3	現代意
11	11	義上
3	3	先秦散文
34	18	寓言
9	9	濫觴
10	6	漢末
27	14	六朝
2	2	唐傳奇
1	1	宋話
1	1	本擬
254	124	本
70	52	成熟
568	278	再
17	14	傳至
5	2	奇書
3	2	金瓶梅
51	22	紅樓
113	60	夢
227	150	取代
3	3	四大名著
27	25	都屬
52	40	極
286	163	其它
17	14	書信
5	4	短文
1	1	數相
175	127	少
1	1	書話
10	5	詩話
4	4	詞話
10	10	詩文
16	14	回憶錄
89	30	科舉
83	43	考試
18	13	仗
1	1	排偶
16	8	文學獎
1	1	頒發給
63	48	優秀
6	5	表揚
3	3	其文學
16	14	很廣
1	1	項會
1	1	依風格
246	114	型
59	24	國籍
2	2	新進
14	10	諾貝爾文學獎
1	1	依諾貝爾
29	12	遺囑
1269	317	成立
90	58	一項
58	13	獲獎
1	1	非著重
17	14	不分
13	8	紐
1	1	斯塔特
993	297	國際
4	3	布克
6	5	國際獎
4	4	卡夫卡
7	7	型式
38	26	視覺
4	4	繪本
145	25	漫畫
14	10	圖畫
24	17	對話
79	42	技巧
1	1	文學創
1466	424	製
411	194	造
109	67	特
82	60	效果
42	26	線性
220	136	選擇
76	46	犯罪
35	32	塞
6	5	繆爾
3	3	理查森
1	1	現代小說
12	9	様
2	1	pamela
9	9	信件
606	271	組成
2	2	書信體
1	1	epistolary
3	3	technique
100	62	大家
256	146	再次
136	85	注意
43	37	以往
39	32	這麼
356	193	受
81	59	手段
3	3	literary
3	2	device
38	28	敘述
5	5	中用
8	6	隱喻
1	1	明喻
36	20	省略
3	3	寓
1	1	意識流
132	58	改進
1	1	帶來類
78	67	似的
122	82	種類
1	1	背後會
54	47	解
1	1	張隆溪
9	5	文學理論
10	10	興衰
7	7	一覽表
3	3	鑑賞
29	15	左翼
26	18	工作者
123	80	兒童
1	1	敘事學
138	80	東方
1	1	主義新
27	16	思想史
257	165	比較
155	62	舞蹈
4	2	紅學
115	62	劇
13	12	散文家
62	28	小說家
240	102	詩人
3	3	文學批
2	2	評家
5	3	作家列表
15	14	尼古拉斯
1	1	吉熱斯
275	69	e
1	1	歐文庫斯
15	12	現代漢語
259	117	彙
2	2	指人類
2	2	社會過
18	10	今人
183	121	過去
154	116	未來
752	314	第二
30	17	歷史學
476	229	簡稱
3	3	編纂學
2	1	家譜學
11	7	古文字
249	62	考古
211	36	社會學
11	3	新聞學
80	52	人稱
37	23	史學家
14	7	史官
145	116	書籍
42	24	史書
90	37	漢書
1	1	粗分
13	11	官修
1	1	民載
35	26	兩類
14	14	廣義的
24	22	泛指
17	6	自然史
7	4	社會史
1	1	同人類
817	324	發生
1	1	含義下
18	13	本體
557	118	地球
26	19	鳥類
4	4	僅指
185	87	對象
28	16	説
168	110	關於
23	14	記述
11	10	闡釋
44	38	算
9	7	史前史
2	2	類史
1	1	學僅僅
81	62	前者
1	1	含義在
12	12	僅用
2	2	一字來
40	16	甲骨文
137	90	相似
11	6	許慎
24	16	文解
2	1	記事者
2	1	持中
254	142	正
16	15	本意
1	1	一人執
11	9	之象
4	4	近人
1	1	金靜
11	10	庵
3	3	保藏
1	1	之檔
1	1	案謂
2	2	之人謂
3	3	之史
1	1	一指書言
2	2	一指
4	3	人言
17	14	換句
96	54	事情
333	147	史
1	1	稱史學
63	21	三國志
12	5	裴松之
1	1	注中
366	220	首次
27	19	二字
3	2	南齊書
123	52	名詞
3	2	歷代史
2	1	書之意
26	19	嘉靖
435	188	年間
1	1	李廷機
1	1	葉向
136	55	編輯
16	6	大方
32	19	通鑑
25	17	第一本
516	240	名
43	9	袁
24	18	此書
1	1	綱鑑
1	1	補引
1	1	諸史
18	12	禮部
35	20	侍郎
1	1	于式
34	20	枚
8	8	奏章
15	14	將它
94	65	之意
2	2	皮錫瑞
20	11	經學
181	104	明
1	1	確將
1039	372	前
38	24	明治
28	15	維新
319	158	學者
29	26	譯為
10	10	其成
3	3	應詞
230	54	光緒
920	147	皇帝
407	203	接受
30	20	吏部
7	3	張百熙
202	108	建議
184	100	頒
18	10	欽定
48	22	學堂
94	36	章程
4	2	尋常小學
2	2	課目
2	2	有史學
8	4	輿地
2	2	二項
3	3	吳汝綸
90	49	赴
84	49	考察
270	127	負責
14	9	張之洞
2	2	榮慶向
5	3	重訂
152	86	依
2	2	語改稱
12	10	初等
132	61	小學
2	2	而史學
2	2	二科
3	3	則改稱
28	23	歐美
161	113	多數
4	4	一詞源
75	59	出自
4	3	historia
1	1	原義為
283	132	調查
8	7	探究
5	4	希羅
66	11	多德
116	69	一書
109	87	以此
22	17	為名
1	1	含義和性質
172	101	種
45	38	下列
9	9	舉
1	1	克羅齊
110	78	真
2	1	當代史
28	14	柯林
34	14	武德
24	17	梁
56	44	超
3	3	史者
15	12	何
1	1	社會賡續
728	259	活動
2	2	之體
225	135	相
1	1	校其
1	1	總成績
14	7	求得
1	1	資鑑
63	38	大英
63	27	年版
1	1	指構
57	45	成人
174	116	類
17	14	往事
2	2	指對
196	127	模式
14	9	大百科全
103	86	各個
1	1	學科史
505	235	均
110	69	列入
18	9	錢穆
175	99	知道
5	5	面有
2	2	痛痛快快
43	32	一句
2	2	講得
50	38	完
4	4	終是
538	149	我們
1	1	歷史作
1	1	講人
26	19	文科
30	22	懂
1694	339	黃
7	5	仁宇
4	4	盲目
2	2	恭維
35	32	可靠
4	4	謾
31	22	罵
2	2	尤非
4	3	呂思勉
6	6	所傳
1	1	總不過
10	8	外形
2	2	時連
2	2	靠不住
6	5	全靠
1009	379	根據
15	11	事理
38	29	推測
65	39	考證
21	13	從前
3	3	論史
18	13	史事
2	2	前車
38	21	鑒
21	20	其意
21	17	以為
28	21	一件
2	1	事辦
362	195	好
2	2	當取
368	188	法
2	1	摹仿
61	45	壞
1	1	當引
21	18	戒
195	121	不可
1	1	再蹈
1	1	其覆轍
4	4	這話
1	1	很易
1	1	贊許
98	75	其實
1	1	似是而非
3	3	哪有
249	156	相同
225	136	所謂
1	1	過察
51	42	精
3	3	誤以
1	1	同罷
1	1	既實
139	93	如何
27	21	對付
50	39	古人
22	20	不容
360	111	你
30	28	總是
8	6	記得
12	7	鑄
534	246	造成
17	16	功
1	1	一誤
3	2	謬
1	1	其知識
1	1	隨之而誤
691	296	所以
79	53	倒
1	1	還不重
58	47	多少
2	2	尤重
8	6	矯正
2	1	誤謬
28	26	熟悉
1	1	講論
34	29	明白
18	17	些
1	1	興味些
51	39	其間
8	7	的橋
192	125	合
5	5	並嘗試
169	96	原始
82	65	三種
91	61	流傳
221	128	保留
243	113	蹟
16	13	可稱
39	30	史前
52	40	易
1	1	劃分過
48	35	繁多
121	90	習俗
5	5	這三種
4	4	經常會
16	15	重疊
82	57	阿根廷
43	22	勞工
33	24	其他人
14	13	經成
264	142	普通
12	12	而現
2	2	還多
91	70	一條
13	13	對人類
12	11	過往
10	9	好奇
1	1	叫史學
1	1	定義歷
426	148	意大利
1	1	哲學家克羅齊
21	11	命題
82	51	否則
13	9	編年史
4	4	因時
1	1	代而異
6	6	因人
56	43	異
1	1	人主觀
36	33	侷
9	8	限性
39	28	逼近
3	3	這一過
1	1	程同
65	43	自然科
2	2	學稱
218	146	相對
2	2	指一
134	95	已有
41	34	還沒有
89	44	繪畫
9	8	素描
37	31	雕刻
1	1	工件
95	61	自從
158	102	二十
599	279	起
28	19	研究者
156	95	重視
122	52	年時
65	43	愛德華
9	9	霍
4	4	列特
4	4	此定
4	4	義下
120	85	強烈
67	49	興趣
1533	236	民族
115	77	雖
5	4	歷史觀
5	5	革命史
1	1	民國史觀
569	196	全球
10	4	史觀
96	60	現代化
7	7	文明史
19	14	文史
53	42	精確
8	8	千多年
1	1	自魯隱
2	2	以來則
4	3	編年體
8	4	紀傳體
6	4	紀事
9	6	本末
2	2	體等
8	6	中國將
131	81	列
44	35	四種
1	1	清紀曉嵐
50	22	四庫
1	1	魁奈說
1	1	中人類
8	8	痕跡
137	71	傳說
124	84	保存
43	29	上古
1	1	帝戰
15	4	蚩尤
16	10	媧
4	4	補天
14	7	大禹治水
2368	411	國家
3	3	則開始
51	26	掌管
105	42	祭祀
71	43	兼任
13	11	時事
58	36	起草
16	13	公文
37	28	文書
41	26	職能
115	81	專門
50	33	典籍
359	96	文件
44	35	編
21	19	並無
3	3	共和元年
19	16	差不多
2	2	史可查
200	85	戰國
10	8	編訂
26	5	左丘明
147	26	左傳
7	7	西漢時
84	30	司馬遷
101	61	創建
255	135	規模
43	29	空前
1	1	之後東漢
1	1	班固著
17	14	體例
94	57	第一部
2	2	斷代史
4	4	這兩部
73	55	沿用
1	1	將各個
83	33	朝代
23	19	編成
30	11	二十四史
1	1	除斷
5	5	代史
582	247	期間
11	9	還出現
31	19	通史
4	3	杜佑
7	4	通典
2	2	宋司
122	71	光
26	17	資治
23	18	中國史
44	20	學史
4	4	奇葩
87	70	又名
5	4	希波
3	3	戰爭史
190	122	多年
3	3	修昔底
1	1	德所著
2	2	伯羅奔尼撒戰
1	1	爭史
1	1	治學
1	1	記載翔實
7	7	信史
9	7	波里
2	2	中記錄
1	1	間羅馬
522	147	帝國
91	67	周圍
99	45	地中海
86	59	沿岸
289	135	各國
78	60	指導
6	6	定局
23	11	正史
746	226	官方
48	29	編纂
174	128	延伸
10	10	可信
12	10	野史
4	4	自民間
200	67	街
1	1	談巷
3	2	遺聞
3	3	佚事
30	25	帶有
57	39	規律
19	8	文獻學
19	13	檢索
36	22	手稿
245	120	報告
10	10	時局
41	25	發掘
15	10	遺物
23	20	獻
48	41	背
21	11	激勵
290	148	家庭
4	4	歷史淵源
8	5	未來學
2	2	以時間
108	69	順序
17	16	編撰
158	55	年表
1	1	依時間
269	136	先
115	62	排列
67	42	傳記
4	4	記敘
56	13	本紀
123	60	各類
32	26	當今
696	213	曆
5	4	亞洲史
4	3	歐洲史
321	126	非洲
16	12	古代史
25	17	近代史
2	2	宗教史
14	13	藝術史
10	8	電影史
7	6	美術史
7	7	建築史
2	2	廣告史
19	13	文化史
2	2	教育史
652	142	博物
2	2	館史
15	8	經濟史
4	4	農業史
5	5	醫學史
1	1	交通史
15	8	俊傑
63	48	變遷
63	51	思考
14	13	王明
15	7	珂
42	39	歷
47	37	實
57	35	記憶
7	5	心性
22	6	link
9	4	機圖
8	3	形學
97	40	編程
2	2	語言理論
10	9	人機
13	8	交互
374	163	實現
69	30	機科學
2	2	時縮
283	161	有些
37	28	專注
1	1	好用
24	19	隨時
1	1	隨地
54	40	所用
342	147	信息
273	81	計算機
1	1	如玩遊戲
12	8	上網
545	85	遊戲
34	17	瀏覽器
358	91	軟件
35	26	計
207	88	機
79	39	科
64	26	computer
92	35	science
184	114	名字
6	4	這幾個
67	46	提議
25	19	術語
19	6	computing
178	62	丹麥
153	82	科學家
52	37	peter
2	1	naur
1	1	datalogy
24	15	一事
1	1	該學院
52	40	第一任
